CONTRACT_ID,PLAN_ID,SEGMENT_ID,CONTRACT_NAME,PLAN_NAME,FORMULARY_ID,PREMIUM,DEDUCTIBLE,ICL,MA_REGION_CODE,PDP_REGION_CODE,STATE,COUNTY_CODE,SNP,PLAN_SUPPRESSED_YN
H2944,4,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-004 (PFFS),18258,33.4,405,3750, , ,NE,28350,0,N
H2944,4,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-004 (PFFS),18258,33.4,405,3750, , ,NE,28360,0,N
H2944,4,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-004 (PFFS),18258,33.4,405,3750, , ,NE,28420,0,N
H2944,4,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-004 (PFFS),18258,33.4,405,3750, , ,NE,28450,0,N
H2944,4,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-004 (PFFS),18258,33.4,405,3750, , ,NE,28480,0,N
H2944,4,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-004 (PFFS),18258,33.4,405,3750, , ,NE,28510,0,N
H2944,4,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-004 (PFFS),18258,33.4,405,3750, , ,NE,28550,0,N
H2944,4,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-004 (PFFS),18258,33.4,405,3750, , ,NE,28580,0,N
H2944,4,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-004 (PFFS),18258,33.4,405,3750, , ,NE,28590,0,N
H2944,4,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-004 (PFFS),18258,33.4,405,3750, , ,NE,28640,0,N
H2944,4,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-004 (PFFS),18258,33.4,405,3750, , ,NE,28700,0,N
H2944,4,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-004 (PFFS),18258,33.4,405,3750, , ,NE,28810,0,N
H2944,4,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-004 (PFFS),18258,33.4,405,3750, , ,NE,28860,0,N
H2944,4,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-004 (PFFS),18258,33.4,405,3750, , ,NE,28910,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17000,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17020,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17080,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17090,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17110,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17120,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17150,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17230,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17240,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17270,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17280,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17300,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17310,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17320,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17340,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17420,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17440,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17451,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17500,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17540,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17550,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17560,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17590,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17610,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17640,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17670,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17680,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17700,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17730,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17760,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17800,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17820,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17840,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17841,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17910,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17940,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17970,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17982,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17983,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,KS,17985,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,MO,26020,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,MO,26080,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,MO,26110,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,MO,26140,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,MO,26150,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,MO,26170,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,MO,26200,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,MO,26220,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,MO,26310,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,MO,26340,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,MO,26390,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,MO,26412,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,MO,26541,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,MO,26600,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,MO,26630,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,MO,26631,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,MO,26660,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,MO,26860,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,MO,26980,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,MO,26982,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,MO,26985,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,MO,26987,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,MO,26993,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,OK,37020,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,OK,37040,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,OK,37060,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,OK,37110,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,OK,37140,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,OK,37320,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,OK,37420,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,OK,37440,0,N
H2944,13,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-013 (PFFS),18258,27.7,195,3750, , ,OK,37760,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11010,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11020,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11070,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11110,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11120,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11161,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11281,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11311,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11340,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11360,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11410,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11420,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11510,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11601,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11630,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11652,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11700,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11750,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11831,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11833,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11851,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11885,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11900,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11902,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11903,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11911,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11920,0,N
H2944,114,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-114 (PFFS),18258,26.6,295,3750, , ,GA,11971,0,N
H2944,124,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-124 (PFFS),18258,23.3,220,3750, , ,IN,15140,0,N
H2944,124,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-124 (PFFS),18258,23.3,220,3750, , ,IN,15230,0,N
H2944,124,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-124 (PFFS),18258,23.3,220,3750, , ,IN,15380,0,N
H2944,124,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-124 (PFFS),18258,23.3,220,3750, , ,IN,15550,0,N
H2944,124,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-124 (PFFS),18258,23.3,220,3750, , ,IN,15570,0,N
H2944,124,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-124 (PFFS),18258,23.3,220,3750, , ,IN,15680,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18000,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18060,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18120,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18130,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18170,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18190,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18220,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18230,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18260,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18271,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18310,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18340,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18350,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18361,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18410,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18420,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18421,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18470,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18490,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18511,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18570,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18590,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18620,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18660,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18760,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18780,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18790,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18850,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18861,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18960,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18970,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18975,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18976,0,N
H2944,127,0,HUMANA INSURANCE COMPANY,Humana Gold Choice H2944-127 (PFFS),18258,33.8,360,3750, , ,KY,18981,0,N
H2960,4,0,"HOMETOWN HEALTH PLAN, INC.",Senior Care Plus: Value Rx Enhanced Plan (HMO),18033,0,0,3750, , ,NV,29150,0,N
H2960,12,0,"HOMETOWN HEALTH PLAN, INC.",Senior Care Plus: Value Rx Plan (HMO),18033,0,0,3750, , ,NV,29150,0,N
H2960,18,0,"HOMETOWN HEALTH PLAN, INC.",Senior Care Plus: Value Rx Select (HMO),18033,104.1,0,3750, , ,NV,29150,0,N
H2962,1,0,"ULTIMATE HEALTH PLANS, INC.",Ultimate Premier (HMO),18500,0,0,3750, , ,FL,10260,0,N
H2962,2,0,"ULTIMATE HEALTH PLANS, INC.",Ultimate Premier Plus (HMO),18500,0,0,3750, , ,FL,10080,0,N
H2962,2,0,"ULTIMATE HEALTH PLANS, INC.",Ultimate Premier Plus (HMO),18500,0,0,3750, , ,FL,10260,0,N
H2962,2,0,"ULTIMATE HEALTH PLANS, INC.",Ultimate Premier Plus (HMO),18500,0,0,3750, , ,FL,10500,0,N
H2962,3,0,"ULTIMATE HEALTH PLANS, INC.",Ultimate Elite (HMO),18500,0,0,3750, , ,FL,10080,0,N
H2962,3,0,"ULTIMATE HEALTH PLANS, INC.",Ultimate Elite (HMO),18500,0,0,3750, , ,FL,10500,0,N
H2968,1,0,MEMORIAL HERMANN HEALTH INSURANCE COMPANY,Memorial Hermann Advantage (PPO),18394,0,300,3750, , ,TX,45530,0,N
H2968,1,0,MEMORIAL HERMANN HEALTH INSURANCE COMPANY,Memorial Hermann Advantage (PPO),18394,0,300,3750, , ,TX,45610,0,N
H2968,1,0,MEMORIAL HERMANN HEALTH INSURANCE COMPANY,Memorial Hermann Advantage (PPO),18394,0,300,3750, , ,TX,45801,0,N
H2986,1,0,STANFORD HEALTHCARE ADVANTAGE,Stanford Health Care Advantage - Platinum (HMO),18031,35.5,0,3750, , ,CA,5530,0,N
H2986,2,0,STANFORD HEALTHCARE ADVANTAGE,Stanford Health Care Advantage - Gold (HMO),18031,35.5,250,3750, , ,CA,5530,0,N
H2986,4,0,STANFORD HEALTHCARE ADVANTAGE,Stanford Health Care Advantage - Platinum (HMO),18031,35.5,0,3750, , ,CA,5000,0,N
H2986,5,0,STANFORD HEALTHCARE ADVANTAGE,Stanford Health Care Advantage - Gold (HMO),18031,35.5,250,3750, , ,CA,5000,0,N
H3018,1,0,"CENTERS PLAN FOR HEALTHY LIVING, LLC",Centers Plan for FIDA Care Complete (Medicare-Medicaid Plan),18001,0,0,., , ,NY,33020,0,N
H3018,1,0,"CENTERS PLAN FOR HEALTHY LIVING, LLC",Centers Plan for FIDA Care Complete (Medicare-Medicaid Plan),18001,0,0,., , ,NY,33331,0,N
H3018,1,0,"CENTERS PLAN FOR HEALTHY LIVING, LLC",Centers Plan for FIDA Care Complete (Medicare-Medicaid Plan),18001,0,0,., , ,NY,33420,0,N
H3018,1,0,"CENTERS PLAN FOR HEALTHY LIVING, LLC",Centers Plan for FIDA Care Complete (Medicare-Medicaid Plan),18001,0,0,., , ,NY,33590,0,N
H3018,1,0,"CENTERS PLAN FOR HEALTHY LIVING, LLC",Centers Plan for FIDA Care Complete (Medicare-Medicaid Plan),18001,0,0,., , ,NY,33610,0,N
H3054,1,0,"CONSTELLATION HEALTH, LLC.",Genesis Constellation Health (HMO SNP),18463,0,405,3750, , ,PR,40110,2,N
H3054,1,0,"CONSTELLATION HEALTH, LLC.",Genesis Constellation Health (HMO SNP),18463,0,405,3750, , ,PR,40130,2,N
H3054,1,0,"CONSTELLATION HEALTH, LLC.",Genesis Constellation Health (HMO SNP),18463,0,405,3750, , ,PR,40145,2,N
H3054,1,0,"CONSTELLATION HEALTH, LLC.",Genesis Constellation Health (HMO SNP),18463,0,405,3750, , ,PR,40150,2,N
H3054,1,0,"CONSTELLATION HEALTH, LLC.",Genesis Constellation Health (HMO SNP),18463,0,405,3750, , ,PR,40160,2,N
H3054,1,0,"CONSTELLATION HEALTH, LLC.",Genesis Constellation Health (HMO SNP),18463,0,405,3750, , ,PR,40180,2,N
H3054,1,0,"CONSTELLATION HEALTH, LLC.",Genesis Constellation Health (HMO SNP),18463,0,405,3750, , ,PR,40240,2,N
H3054,1,0,"CONSTELLATION HEALTH, LLC.",Genesis Constellation Health (HMO SNP),18463,0,405,3750, , ,PR,40260,2,N
H3054,1,0,"CONSTELLATION HEALTH, LLC.",Genesis Constellation Health (HMO SNP),18463,0,405,3750, , ,PR,40300,2,N
H3054,1,0,"CONSTELLATION HEALTH, LLC.",Genesis Constellation Health (HMO SNP),18463,0,405,3750, , ,PR,40430,2,N
H3054,1,0,"CONSTELLATION HEALTH, LLC.",Genesis Constellation Health (HMO SNP),18463,0,405,3750, , ,PR,40440,2,N
H3054,1,0,"CONSTELLATION HEALTH, LLC.",Genesis Constellation Health (HMO SNP),18463,0,405,3750, , ,PR,40590,2,N
H3054,1,0,"CONSTELLATION HEALTH, LLC.",Genesis Constellation Health (HMO SNP),18463,0,405,3750, , ,PR,40640,2,N
H3054,1,0,"CONSTELLATION HEALTH, LLC.",Genesis Constellation Health (HMO SNP),18463,0,405,3750, , ,PR,40690,2,N
H3054,1,0,"CONSTELLATION HEALTH, LLC.",Genesis Constellation Health (HMO SNP),18463,0,405,3750, , ,PR,40700,2,N
H3054,1,0,"CONSTELLATION HEALTH, LLC.",Genesis Constellation Health (HMO SNP),18463,0,405,3750, , ,PR,40740,2,N
H3054,3,0,"CONSTELLATION HEALTH, LLC.",Genesis Prime Constellation Health (HMO SNP),18463,0,405,3750, , ,PR,40110,2,N
H3054,3,0,"CONSTELLATION HEALTH, LLC.",Genesis Prime Constellation Health (HMO SNP),18463,0,405,3750, , ,PR,40130,2,N
